Ticker,Field,2023-Q2,2023-Q1,2022-Q4,2022-Q3,2023-Q3
ADP,Stockholders Equity,3509100000.0,3693800000.0,2986700000.0,,3472800000.0
ADP,Gains Losses Not Affecting Retained Earnings,-2305800000.0,-2127800000.0,-2450900000.0,,-2467800000.0
ADP,Other Equity Adjustments,-2305800000.0,-2127800000.0,-2450900000.0,,-2467800000.0
ADP,Treasury Stock,18469300000.0,18162000000.0,17913500000.0,,18767400000.0
ADP,Retained Earnings,22118000000.0,21857800000.0,21333000000.0,,22455400000.0
ADP,Additional Paid In Capital,2102300000.0,2061900000.0,1954200000.0,,2188700000.0
ADP,Capital Stock,63900000.0,63900000.0,63900000.0,,63900000.0
ADP,Common Stock,63900000.0,63900000.0,63900000.0,,63900000.0
ADP,Preferred Stock,0.0,0.0,0.0,,0.0
ADP,Total Liabilities Net Minority Interest,47461900000.0,56188000000.0,51466300000.0,,45850800000.0
ADP,Total Non Current Liabilities Net Minority Interest,4694300000.0,4651900000.0,4652600000.0,,4622100000.0
ADP,Other Non Current Liabilities,933700000.0,918700000.0,931600000.0,,893000000.0
ADP,Non Current Deferred Liabilities,421700000.0,412500000.0,398800000.0,,405000000.0
ADP,Non Current Deferred Revenue,348100000.0,344800000.0,332000000.0,,337300000.0
ADP,Non Current Deferred Taxes Liabilities,73600000.0,67700000.0,66800000.0,,67700000.0
ADP,Long Term Debt And Capital Lease Obligation,3338900000.0,3320700000.0,3322200000.0,,3324100000.0
ADP,Long Term Capital Lease Obligation,349900000.0,332100000.0,334100000.0,,334300000.0
ADP,Long Term Debt,2989000000.0,2988600000.0,2988100000.0,,2989800000.0
ADP,Current Liabilities,42767600000.0,51536100000.0,46813700000.0,,41228700000.0
ADP,Other Current Liabilities,38644000000.0,47756800000.0,43061800000.0,,37442600000.0
ADP,Current Deferred Liabilities,188600000.0,187100000.0,176800000.0,,182800000.0
ADP,Current Deferred Revenue,188600000.0,187100000.0,176800000.0,,182800000.0
ADP,Current Debt And Capital Lease Obligation,,,,,
ADP,Current Debt,,,,,
ADP,Other Current Borrowings,,,,,
ADP,Payables And Accrued Expenses,3935000000.0,3592200000.0,3575100000.0,,3603300000.0
ADP,Current Accrued Expenses,3284000000.0,2943400000.0,2964100000.0,,2846200000.0
ADP,Payables,651000000.0,648800000.0,611000000.0,,757100000.0
ADP,Dividends Payable,510000000.0,511600000.0,514600000.0,,509900000.0
ADP,Total Tax Payable,44200000.0,62400000.0,11100000.0,,179800000.0
ADP,Income Tax Payable,44200000.0,62400000.0,11100000.0,,179800000.0
ADP,Accounts Payable,96800000.0,74800000.0,85300000.0,,67400000.0
ADP,Total Assets,50971000000.0,59881800000.0,54453000000.0,,49323600000.0
ADP,Total Non Current Assets,8800400000.0,8363600000.0,8309400000.0,,8843500000.0
ADP,Other Non Current Assets,1255400000.0,959900000.0,990900000.0,,1352000000.0
ADP,Non Current Deferred Assets,2769700000.0,2641000000.0,2574800000.0,,2758000000.0
ADP,Non Current Accounts Receivable,8500000.0,8900000.0,7700000.0,,8300000.0
ADP,Investments And Advances,104600000.0,,,,
ADP,Investmentin Financial Assets,104600000.0,,,,
ADP,Available For Sale Securities,104600000.0,,,,
ADP,Goodwill And Other Intangible Assets,3683000000.0,3696000000.0,3680600000.0,,3684300000.0
ADP,Other Intangible Assets,1343600000.0,1360300000.0,1365600000.0,,1331800000.0
ADP,Goodwill,2339400000.0,2335700000.0,2315000000.0,,2352500000.0
ADP,Net PPE,1083800000.0,1057800000.0,1055400000.0,,1040900000.0
ADP,Accumulated Depreciation,-1757600000.0,,,,
ADP,Gross PPE,1083800000.0,1057800000.0,1055400000.0,,1040900000.0
ADP,Other Properties,1083800000.0,1057800000.0,1055400000.0,,1040900000.0
ADP,Machinery Furniture Equipment,669300000.0,,,,
ADP,Properties,682200000.0,,,,
ADP,Current Assets,42170600000.0,51518200000.0,46143600000.0,,40480100000.0
ADP,Other Current Assets,743900000.0,769300000.0,875800000.0,,1180700000.0
ADP,Restricted Cash,36333600000.0,45848400000.0,40760500000.0,,34762900000.0
ADP,Receivables,3009600000.0,3072100000.0,3162300000.0,,3095100000.0
ADP,Accounts Receivable,3009600000.0,3072100000.0,3162300000.0,,3095100000.0
ADP,Allowance For Doubtful Accounts Receivable,-53000000.0,-51200000.0,-50000000.0,,-50300000.0
ADP,Gross Accounts Receivable,3062600000.0,3123300000.0,3212300000.0,,3145400000.0
ADP,Cash Cash Equivalents And Short Term Investments,2083500000.0,1828400000.0,1345000000.0,,1441400000.0
ADP,Other Short Term Investments,14700000.0,,,,
ADP,Cash And Cash Equivalents,2083500000.0,1828400000.0,1345000000.0,,1441400000.0
ADP,Free Cash Flow,1044800000.0,1246900000.0,757900000.0,,200200000.0
ADP,Repurchase Of Capital Stock,-303900000.0,-264000000.0,-220200000.0,,-250000000.0
ADP,Repayment Of Debt,142000000.0,-9700000.0,-133100000.0,,-200000.0
ADP,Issuance Of Debt,0.0,,,,
ADP,Capital Expenditure,-140900000.0,-157200000.0,-141800000.0,,-126300000.0
ADP,Interest Paid Supplemental Data,98000000.0,44000000.0,47800000.0,,97000000.0
ADP,Income Tax Paid Supplemental Data,301900000.0,241700000.0,479600000.0,,87900000.0
ADP,End Cash Position,8771500000.0,18040600000.0,13282500000.0,,6961900000.0
ADP,Beginning Cash Position,18040600000.0,13282500000.0,5576000000.0,,8771500000.0
ADP,Effect Of Exchange Rate Changes,4200000.0,-700000.0,20300000.0,,-16300000.0
ADP,Changes In Cash,-9273300000.0,4758800000.0,7686200000.0,,-1793300000.0
ADP,Financing Cash Flow,-9994500000.0,3938100000.0,6678300000.0,,-1903700000.0
ADP,Cash Flow From Continuing Financing Activities,-9994500000.0,3938100000.0,6678300000.0,,-1903700000.0
ADP,Net Other Financing Charges,-9289300000.0,4684500000.0,7495200000.0,,-1101100000.0
ADP,Proceeds From Stock Option Exercised,18900000.0,47900000.0,23800000.0,,-36600000.0
ADP,Cash Dividends Paid,-517500000.0,-520600000.0,-432600000.0,,-515800000.0
ADP,Common Stock Dividend Paid,-517500000.0,-520600000.0,-432600000.0,,
ADP,Net Common Stock Issuance,-303900000.0,-288800000.0,-195400000.0,,-250000000.0
ADP,Common Stock Payments,-303900000.0,-264000000.0,-220200000.0,,-250000000.0
ADP,Net Issuance Payments Of Debt,97300000.0,-9700000.0,-187900000.0,,-200000.0
ADP,Net Short Term Debt Issuance,97600000.0,-9500000.0,-187600000.0,,
ADP,Short Term Debt Payments,,-9500000.0,,,
ADP,Short Term Debt Issuance,,,,,
ADP,Net Long Term Debt Issuance,-300000.0,-200000.0,-300000.0,,-200000.0
ADP,Long Term Debt Payments,-300000.0,-200000.0,-300000.0,,-200000.0
ADP,Long Term Debt Issuance,0.0,,,,
ADP,Investing Cash Flow,-464500000.0,-583400000.0,108200000.0,,-216100000.0
ADP,Cash Flow From Continuing Investing Activities,-464500000.0,-583400000.0,108200000.0,,-216100000.0
ADP,Net Investment Purchase And Sale,-323600000.0,-408200000.0,264400000.0,,-78200000.0
ADP,Sale Of Investment,824100000.0,1355800000.0,907000000.0,,632000000.0
ADP,Purchase Of Investment,-1147700000.0,-1764000000.0,-642600000.0,,-710200000.0
ADP,Net Business Purchase And Sale,0.0,-18000000.0,,,-33600000.0
ADP,Purchase Of Business,0.0,-18000000.0,,,-33600000.0
ADP,Net Intangibles Purchase And Sale,-80000000.0,-106900000.0,-92100000.0,,-87000000.0
ADP,Purchase Of Intangibles,-80000000.0,-106900000.0,-92100000.0,,-87000000.0
ADP,Net PPE Purchase And Sale,0.0,0.0,0.0,,22000000.0
ADP,Sale Of PPE,0.0,0.0,0.0,,22000000.0
ADP,Capital Expenditure Reported,-60900000.0,-50300000.0,-49700000.0,,-39300000.0
ADP,Operating Cash Flow,1185700000.0,1404100000.0,899700000.0,,326500000.0
ADP,Cash Flow From Continuing Operating Activities,1185700000.0,1404100000.0,899700000.0,,326500000.0
ADP,Change In Working Capital,24100000.0,-74600000.0,-360300000.0,,-1013700000.0
ADP,Change In Other Working Capital,,,,,-261900000.0
ADP,Change In Other Current Assets,-371700000.0,-197800000.0,-283900000.0,,-304900000.0
ADP,Change In Payables And Accrued Expense,346700000.0,42000000.0,126200000.0,,-339000000.0
ADP,Change In Accrued Expense,326900000.0,53100000.0,116000000.0,,-308600000.0
ADP,Change In Payable,19800000.0,-11100000.0,10200000.0,,-30400000.0
ADP,Change In Account Payable,19800000.0,-11100000.0,10200000.0,,-30400000.0
ADP,Change In Receivables,49100000.0,81200000.0,-202600000.0,,-107900000.0
ADP,Changes In Account Receivables,49100000.0,81200000.0,-202600000.0,,-107900000.0
ADP,Other Non Cash Items,277600000.0,267300000.0,265300000.0,,265000000.0
ADP,Stock Based Compensation,43800000.0,67600000.0,58400000.0,,58800000.0
ADP,Amortization Of Securities,-2500000.0,1900000.0,7600000.0,,-5500000.0
ADP,Deferred Tax,-62500000.0,-27500000.0,-10600000.0,,
ADP,Deferred Income Tax,-62500000.0,-27500000.0,-10600000.0,,26800000.0
ADP,Depreciation Amortization Depletion,140400000.0,137000000.0,136800000.0,,141500000.0
ADP,Depreciation And Amortization,140400000.0,137000000.0,136800000.0,,141500000.0
ADP,Operating Gains Losses,-11900000.0,-10700000.0,-10700000.0,,-5800000.0
ADP,Pension And Employee Benefit Expense,-11900000.0,-10700000.0,-10700000.0,,-5800000.0
ADP,Net Income From Continuing Operations,776700000.0,1043100000.0,813200000.0,,859400000.0
ADSK,Tax Effect Of Unusual Items,0.0,0.0,0.0,,0.0
ADSK,Tax Rate For Calcs,0.271493,0.4,0.181818,,0.139535
ADSK,Normalized EBITDA,250000000.0,314000000.0,293000000.0,,295000000.0
ADSK,Total Unusual Items,2000000.0,-5000000.0,5000000.0,,-15000000.0
ADSK,Total Unusual Items Excluding Goodwill,2000000.0,-5000000.0,5000000.0,,-15000000.0
ADSK,Net Income From Continuing Operation Net Minority Interest,161000000.0,293000000.0,198000000.0,,222000000.0
ADSK,Reconciled Depreciation,33000000.0,37000000.0,37000000.0,,33000000.0
ADSK,Reconciled Cost Of Revenue,104000000.0,97000000.0,93000000.0,,105000000.0
ADSK,EBITDA,250000000.0,314000000.0,293000000.0,,295000000.0
ADSK,EBIT,217000000.0,277000000.0,256000000.0,,262000000.0
ADSK,Net Interest Income,4000000.0,0.0,-14000000.0,,-4000000.0
ADSK,Interest Expense,,0.0,14000000.0,,
ADSK,Interest Income,2000000.0,,,,9000000.0
ADSK,Normalized Income,161000000.0,293000000.0,198000000.0,,222000000.0
ADSK,Net Income From Continuing And Discontinued Operation,161000000.0,293000000.0,198000000.0,,222000000.0
ADSK,Total Expenses,1052000000.0,1041000000.0,1024000000.0,,1083000000.0
ADSK,Total Operating Income As Reported,217000000.0,277000000.0,256000000.0,,262000000.0
ADSK,Diluted Average Shares,216000000.0,217000000.0,217000000.0,,215000000.0
ADSK,Basic Average Shares,215000000.0,216000000.0,216000000.0,,214000000.0
ADSK,Diluted EPS,0.75,1.35,0.91,,1.03
ADSK,Basic EPS,0.75,1.36,0.92,,1.04
ADSK,Diluted NI Availto Com Stockholders,161000000.0,293000000.0,198000000.0,,222000000.0
ADSK,Net Income Common Stockholders,161000000.0,293000000.0,198000000.0,,222000000.0
ADSK,Net Income,161000000.0,293000000.0,198000000.0,,222000000.0
ADSK,Net Income Including Noncontrolling Interests,161000000.0,293000000.0,198000000.0,,222000000.0
ADSK,Net Income Continuous Operations,161000000.0,293000000.0,198000000.0,,222000000.0
ADSK,Tax Provision,60000000.0,-16000000.0,44000000.0,,36000000.0
ADSK,Pretax Income,221000000.0,277000000.0,242000000.0,,258000000.0
ADSK,Other Income Expense,2000000.0,2000000.0,6000000.0,,-13000000.0
ADSK,Other Non Operating Income Expenses,1000000.0,7000000.0,1000000.0,,2000000.0
ADSK,Gain On Sale Of Security,2000000.0,-5000000.0,5000000.0,,-15000000.0
ADSK,Net Non Operating Interest Income Expense,4000000.0,0.0,-14000000.0,,-4000000.0
ADSK,Total Other Finance Cost,-4000000.0,,,,4000000.0
ADSK,Interest Expense Non Operating,,0.0,14000000.0,,
ADSK,Interest Income Non Operating,2000000.0,,,,9000000.0
ADSK,Operating Income,217000000.0,277000000.0,256000000.0,,262000000.0
ADSK,Operating Expense,925000000.0,917000000.0,904000000.0,,956000000.0
ADSK,Depreciation Amortization Depletion Income Statement,10000000.0,10000000.0,10000000.0,,11000000.0
ADSK,Depreciation And Amortization In Income Statement,10000000.0,10000000.0,10000000.0,,11000000.0
ADSK,Amortization,10000000.0,10000000.0,10000000.0,,11000000.0
ADSK,Amortization Of Intangibles Income Statement,10000000.0,10000000.0,10000000.0,,11000000.0
ADSK,Research And Development,327000000.0,313000000.0,311000000.0,,355000000.0
ADSK,Selling General And Administration,588000000.0,594000000.0,583000000.0,,590000000.0
ADSK,Selling And Marketing Expense,456000000.0,439000000.0,454000000.0,,449000000.0
ADSK,General And Administrative Expense,132000000.0,155000000.0,129000000.0,,141000000.0
ADSK,Other Gand A,132000000.0,155000000.0,129000000.0,,141000000.0
ADSK,Salaries And Wages,84000000.0,,,,
ADSK,Gross Profit,1142000000.0,1194000000.0,1160000000.0,,1218000000.0
ADSK,Cost Of Revenue,127000000.0,124000000.0,120000000.0,,127000000.0
ADSK,Total Revenue,1269000000.0,1318000000.0,1280000000.0,,1345000000.0
ADSK,Operating Revenue,1207000000.0,1228000000.0,1204000000.0,,1284000000.0
ADSK,Ordinary Shares Number,214000000.0,215000000.0,216000000.0,,214000000.0
ADSK,Share Issued,214000000.0,215000000.0,216000000.0,,214000000.0
ADSK,Net Debt,373000000.0,334000000.0,965000000.0,,568000000.0
ADSK,Total Debt,2684000000.0,2666000000.0,3035000000.0,,2665000000.0
ADSK,Tangible Book Value,-3153000000.0,-2887000000.0,-3094000000.0,,-2841000000.0
ADSK,Invested Capital,3179000000.0,3426000000.0,3536000000.0,,3488000000.0
ADSK,Working Capital,-1093000000.0,-659000000.0,-1023000000.0,,-1054000000.0
ADSK,Net Tangible Assets,-3153000000.0,-2887000000.0,-3094000000.0,,-2841000000.0
ADSK,Capital Lease Obligations,402000000.0,385000000.0,405000000.0,,383000000.0
ADSK,Common Stock Equity,897000000.0,1145000000.0,906000000.0,,1206000000.0
ADSK,Total Capitalization,3179000000.0,3426000000.0,3186000000.0,,3488000000.0
ADSK,Total Equity Gross Minority Interest,897000000.0,1145000000.0,906000000.0,,1206000000.0
ADSK,Stockholders Equity,897000000.0,1145000000.0,906000000.0,,1206000000.0
ADSK,Gains Losses Not Affecting Retained Earnings,-200000000.0,-185000000.0,-207000000.0,,-198000000.0
ADSK,Other Equity Adjustments,-200000000.0,-185000000.0,-207000000.0,,-198000000.0
ADSK,Retained Earnings,-2271000000.0,-1995000000.0,-2100000000.0,,-2127000000.0
ADSK,Capital Stock,3368000000.0,3325000000.0,3213000000.0,,3531000000.0
ADSK,Common Stock,3368000000.0,3325000000.0,3213000000.0,,3531000000.0
ADSK,Preferred Stock,,0.0,,,
ADSK,Total Liabilities Net Minority Interest,8172000000.0,8293000000.0,7729000000.0,,7901000000.0
ADSK,Total Non Current Liabilities Net Minority Interest,4246000000.0,4293000000.0,3918000000.0,,4026000000.0
ADSK,Other Non Current Liabilities,141000000.0,139000000.0,134000000.0,,149000000.0
ADSK,Tradeand Other Payables Non Current,168000000.0,164000000.0,85000000.0,,147000000.0
ADSK,Non Current Deferred Liabilities,1327000000.0,1409000000.0,1096000000.0,,1137000000.0
ADSK,Non Current Deferred Revenue,1294000000.0,1377000000.0,1052000000.0,,1102000000.0
ADSK,Non Current Deferred Taxes Liabilities,33000000.0,32000000.0,44000000.0,,35000000.0
ADSK,Long Term Debt And Capital Lease Obligation,2610000000.0,2581000000.0,2603000000.0,,2593000000.0
ADSK,Long Term Capital Lease Obligation,328000000.0,300000000.0,323000000.0,,311000000.0
ADSK,Long Term Debt,2282000000.0,2281000000.0,2280000000.0,,2282000000.0
ADSK,Current Liabilities,3926000000.0,4000000000.0,3811000000.0,,3875000000.0
ADSK,Other Current Liabilities,,,,,11000000.0
ADSK,Current Deferred Liabilities,3189000000.0,3203000000.0,2731000000.0,,3131000000.0
ADSK,Current Deferred Revenue,3189000000.0,3203000000.0,2731000000.0,,3131000000.0
ADSK,Current Debt And Capital Lease Obligation,74000000.0,85000000.0,432000000.0,,72000000.0
ADSK,Current Capital Lease Obligation,74000000.0,85000000.0,82000000.0,,72000000.0
ADSK,Current Debt,,,350000000.0,,
ADSK,Other Current Borrowings,,,350000000.0,,
ADSK,Pensionand Other Post Retirement Benefit Plans Current,284000000.0,358000000.0,293000000.0,,279000000.0
ADSK,Payables And Accrued Expenses,379000000.0,354000000.0,355000000.0,,393000000.0
ADSK,Current Accrued Expenses,148000000.0,219000000.0,181000000.0,,153000000.0
ADSK,Payables,231000000.0,135000000.0,174000000.0,,240000000.0
ADSK,Total Tax Payable,104000000.0,33000000.0,40000000.0,,116000000.0
ADSK,Income Tax Payable,104000000.0,33000000.0,40000000.0,,116000000.0
ADSK,Accounts Payable,127000000.0,102000000.0,134000000.0,,124000000.0
ADSK,Total Assets,9069000000.0,9438000000.0,8635000000.0,,9107000000.0
ADSK,Total Non Current Assets,6236000000.0,6097000000.0,5847000000.0,,6286000000.0
ADSK,Other Non Current Assets,552000000.0,560000000.0,554000000.0,,558000000.0
ADSK,Non Current Deferred Assets,1042000000.0,1014000000.0,836000000.0,,1078000000.0
ADSK,Non Current Deferred Taxes Assets,1042000000.0,1014000000.0,836000000.0,,1078000000.0
ADSK,Investments And Advances,185000000.0,102000000.0,37000000.0,,219000000.0
ADSK,Other Investments,185000000.0,102000000.0,37000000.0,,219000000.0
ADSK,Investmentin Financial Assets,185000000.0,102000000.0,37000000.0,,219000000.0
ADSK,Available For Sale Securities,185000000.0,102000000.0,37000000.0,,219000000.0
ADSK,Goodwill And Other Intangible Assets,4050000000.0,4032000000.0,4000000000.0,,4047000000.0
ADSK,Other Intangible Assets,426000000.0,407000000.0,423000000.0,,410000000.0
ADSK,Goodwill,3624000000.0,3625000000.0,3577000000.0,,3637000000.0
ADSK,Net PPE,407000000.0,389000000.0,420000000.0,,384000000.0
ADSK,Accumulated Depreciation,-498000000.0,-488000000.0,-472000000.0,,-497000000.0
ADSK,Gross PPE,407000000.0,389000000.0,420000000.0,,384000000.0
ADSK,Other Properties,267000000.0,245000000.0,271000000.0,,248000000.0
ADSK,Machinery Furniture Equipment,140000000.0,144000000.0,149000000.0,,136000000.0
ADSK,Properties,365000000.0,363000000.0,356000000.0,,359000000.0
ADSK,Current Assets,2833000000.0,3341000000.0,2788000000.0,,2821000000.0
ADSK,Other Current Assets,371000000.0,308000000.0,342000000.0,,346000000.0
ADSK,Hedging Assets Current,,,,,8000000.0
ADSK,Prepaid Assets,,,342000000.0,,
ADSK,Receivables,331000000.0,961000000.0,642000000.0,,402000000.0
ADSK,Accounts Receivable,331000000.0,961000000.0,642000000.0,,402000000.0
ADSK,Allowance For Doubtful Accounts Receivable,,-85000000.0,,,
ADSK,Gross Accounts Receivable,,1046000000.0,,,
ADSK,Cash Cash Equivalents And Short Term Investments,2131000000.0,2072000000.0,1804000000.0,,2073000000.0
ADSK,Other Short Term Investments,222000000.0,125000000.0,139000000.0,,359000000.0
ADSK,Cash And Cash Equivalents,1909000000.0,1947000000.0,1665000000.0,,1714000000.0
ADSK,Free Cash Flow,708000000.0,903000000.0,459000000.0,,124000000.0
ADSK,Repurchase Of Capital Stock,-512000000.0,-207000000.0,-186000000.0,,-104000000.0
ADSK,Issuance Of Debt,,0.0,,,
ADSK,Issuance Of Capital Stock,71000000.0,0.0,57000000.0,,0.0
ADSK,Capital Expenditure,-15000000.0,-8000000.0,-10000000.0,,-11000000.0
ADSK,End Cash Position,1909000000.0,1947000000.0,1665000000.0,,1714000000.0
ADSK,Beginning Cash Position,1947000000.0,1665000000.0,1440000000.0,,1909000000.0
ADSK,Effect Of Exchange Rate Changes,-8000000.0,20000000.0,-19000000.0,,0.0
ADSK,Changes In Cash,-30000000.0,262000000.0,244000000.0,,-195000000.0
ADSK,Financing Cash Flow,-523000000.0,-590000000.0,-164000000.0,,-142000000.0
ADSK,Cash Flow From Continuing Financing Activities,-523000000.0,-590000000.0,-164000000.0,,-142000000.0
ADSK,Net Other Financing Charges,-82000000.0,-33000000.0,-35000000.0,,-38000000.0
ADSK,Net Common Stock Issuance,-441000000.0,-207000000.0,-129000000.0,,-104000000.0
ADSK,Common Stock Payments,-512000000.0,-207000000.0,-186000000.0,,-104000000.0
ADSK,Common Stock Issuance,71000000.0,0.0,57000000.0,,0.0
ADSK,Net Issuance Payments Of Debt,,-350000000.0,,,
ADSK,Net Long Term Debt Issuance,,-350000000.0,,,
ADSK,Long Term Debt Issuance,,0.0,,,
ADSK,Investing Cash Flow,-230000000.0,-59000000.0,-61000000.0,,-188000000.0
ADSK,Cash Flow From Continuing Investing Activities,-230000000.0,-59000000.0,-61000000.0,,-188000000.0
ADSK,Net Other Investing Changes,-10000000.0,-1000000.0,-6000000.0,,-8000000.0
ADSK,Net Investment Purchase And Sale,-179000000.0,-50000000.0,-45000000.0,,-169000000.0
ADSK,Sale Of Investment,163000000.0,148000000.0,57000000.0,,176000000.0
ADSK,Purchase Of Investment,-342000000.0,-198000000.0,-102000000.0,,-345000000.0
ADSK,Net Business Purchase And Sale,-26000000.0,0.0,0.0,,0.0
ADSK,Purchase Of Business,-26000000.0,0.0,0.0,,0.0
ADSK,Net Intangibles Purchase And Sale,-6000000.0,0.0,-1000000.0,,-4000000.0
ADSK,Purchase Of Intangibles,-6000000.0,0.0,-1000000.0,,-4000000.0
ADSK,Capital Expenditure Reported,-9000000.0,-8000000.0,-9000000.0,,-7000000.0
ADSK,Operating Cash Flow,723000000.0,911000000.0,469000000.0,,135000000.0
ADSK,Cash Flow From Continuing Operating Activities,723000000.0,911000000.0,469000000.0,,135000000.0
ADSK,Change In Working Capital,405000000.0,604000000.0,82000000.0,,-267000000.0
ADSK,Change In Other Working Capital,-98000000.0,784000000.0,91000000.0,,-252000000.0
ADSK,Change In Payables And Accrued Expense,-95000000.0,141000000.0,176000000.0,,47000000.0
ADSK,Change In Payable,-95000000.0,141000000.0,176000000.0,,47000000.0
ADSK,Change In Account Payable,-168000000.0,71000000.0,123000000.0,,53000000.0
ADSK,Change In Tax Payable,73000000.0,70000000.0,53000000.0,,-6000000.0
ADSK,Change In Income Tax Payable,73000000.0,70000000.0,53000000.0,,-6000000.0
ADSK,Change In Prepaid Assets,-32000000.0,-4000000.0,26000000.0,,9000000.0
ADSK,Change In Receivables,630000000.0,-317000000.0,-211000000.0,,-71000000.0
ADSK,Changes In Account Receivables,630000000.0,-317000000.0,-211000000.0,,-71000000.0
ADSK,Other Non Cash Items,-11000000.0,-21000000.0,24000000.0,,-22000000.0
ADSK,Stock Based Compensation,165000000.0,164000000.0,171000000.0,,197000000.0
ADSK,Asset Impairment Charge,0.0,13000000.0,12000000.0,,7000000.0
ADSK,Deferred Tax,-30000000.0,-179000000.0,-55000000.0,,-35000000.0
ADSK,Deferred Income Tax,-30000000.0,-179000000.0,-55000000.0,,-35000000.0
ADSK,Depreciation Amortization Depletion,33000000.0,37000000.0,37000000.0,,33000000.0
ADSK,Depreciation And Amortization,33000000.0,37000000.0,37000000.0,,33000000.0
ADSK,Depreciation,33000000.0,37000000.0,37000000.0,,33000000.0
ADSK,Net Income From Continuing Operations,161000000.0,293000000.0,198000000.0,,222000000.0
AEP,Tax Effect Of Unusual Items,2232248.239101,-2148694.316436,-34160000.0,-73520000.0,
AEP,Tax Rate For Calcs,0.054445,0.026626,0.4,0.4,
AEP,Normalized EBITDA,1685900000.0,1662500000.0,1617100000.0,2023300000.0,
AEP,Total Unusual Items,41000000.0,-80700000.0,-85400000.0,-183800000.0,
AEP,Total Unusual Items Excluding Goodwill,41000000.0,-80700000.0,-85400000.0,-183800000.0,
AEP,Net Income From Continuing Operation Net Minority Interest,521200000.0,397000000.0,384300000.0,683700000.0,
AEP,Reconciled Depreciation,741600000.0,775500000.0,868900000.0,821800000.0,
AEP,Reconciled Cost Of Revenue,1764600000.0,2023700000.0,2177800000.0,2410000000.0,
AEP,EBITDA,1726900000.0,1581800000.0,1531700000.0,1839500000.0,
AEP,EBIT,985300000.0,806300000.0,662800000.0,1017700000.0,
AEP,Net Interest Income,-460000000.0,-415700000.0,-394400000.0,-360700000.0,
AEP,Interest Expense,460000000.0,415700000.0,394400000.0,360700000.0,
AEP,Normalized Income,482432248.239101,475551305.683564,435540000.0,793980000.0,
AEP,Net Income From Continuing And Discontinued Operation,521200000.0,397000000.0,384300000.0,683700000.0,
AEP,Total Expenses,3497800000.0,3874100000.0,4197100000.0,4376600000.0,
AEP,Total Operating Income As Reported,874700000.0,704800000.0,560100000.0,930100000.0,
AEP,Diluted Average Shares,516242919.0,515598090.0,515796418.0,515315994.0,
AEP,Basic Average Shares,514879144.0,514176648.0,513879615.0,513730196.0,
AEP,Diluted EPS,1.01,0.77,0.74,1.33,
AEP,Basic EPS,1.01,0.77,0.75,1.33,
AEP,Diluted NI Availto Com Stockholders,521200000.0,397000000.0,384300000.0,683700000.0,
AEP,Net Income Common Stockholders,521200000.0,397000000.0,384300000.0,683700000.0,
AEP,Net Income,521200000.0,397000000.0,384300000.0,683700000.0,
AEP,Minority Interests,5100000.0,-3400000.0,900000.0,400000.0,
AEP,Net Income Including Noncontrolling Interests,516100000.0,400400000.0,383400000.0,683300000.0,
AEP,Net Income Continuous Operations,516100000.0,400400000.0,383400000.0,683300000.0,
AEP,Earnings From Equity Interest Net Of Tax,19400000.0,20200000.0,29700000.0,10200000.0,
AEP,Tax Provision,28600000.0,10400000.0,-85300000.0,-16100000.0,
AEP,Pretax Income,525300000.0,390600000.0,268400000.0,657000000.0,
AEP,Other Income Expense,110600000.0,-10500000.0,-21200000.0,-131800000.0,
AEP,Other Non Operating Income Expenses,69600000.0,70200000.0,64200000.0,52000000.0,
AEP,Special Income Charges,41000000.0,-80700000.0,-85400000.0,-183800000.0,
AEP,Gain On Sale Of Ppe,0.0,,0.0,0.0,
AEP,Gain On Sale Of Business,0.0,-112000000.0,-100000000.0,-194500000.0,
AEP,Other Special Charges,-41000000.0,-31300000.0,-38500000.0,-35600000.0,
AEP,Write Off,,,23900000.0,24900000.0,
AEP,Net Non Operating Interest Income Expense,-460000000.0,-415700000.0,-394400000.0,-360700000.0,
AEP,Interest Expense Non Operating,460000000.0,415700000.0,394400000.0,360700000.0,
AEP,Operating Income,874700000.0,816800000.0,684000000.0,1149500000.0,
AEP,Operating Expense,1733200000.0,1850400000.0,1936400000.0,1966600000.0,
AEP,Other Operating Expenses,631200000.0,680000000.0,799100000.0,760000000.0,
AEP,Other Taxes,360400000.0,394900000.0,351300000.0,384800000.0,
AEP,Depreciation Amortization Depletion Income Statement,741600000.0,775500000.0,786000000.0,821800000.0,
AEP,Depreciation And Amortization In Income Statement,741600000.0,775500000.0,786000000.0,821800000.0,
AEP,Gross Profit,2607900000.0,2667200000.0,2620400000.0,3116100000.0,
AEP,Cost Of Revenue,1764600000.0,2023700000.0,2260700000.0,2410000000.0,
AEP,Total Revenue,4372500000.0,4690900000.0,4881100000.0,5526100000.0,
AEP,Operating Revenue,4278000000.0,4598500000.0,4753400000.0,5433200000.0,
AEP,Treasury Shares Number,11233240.0,11233240.0,11233240.0,11233240.0,
AEP,Ordinary Shares Number,515153841.0,525883990.0,513866081.0,513772193.0,
AEP,Share Issued,526387081.0,537117230.0,525099321.0,525005433.0,
AEP,Net Debt,43705000000.0,42422800000.0,39225400000.0,37230200000.0,
AEP,Total Debt,44660100000.0,43418600000.0,40400300000.0,38384100000.0,
AEP,Tangible Book Value,23848900000.0,23685700000.0,23840900000.0,24225700000.0,
