Ticker,Field,2024-Q2,2024-Q1,2023-Q4,2023-Q3,2023-Q2
ADI,Depreciation And Amortization,528297000.0,525251000.0,536117000.0,587692000.0,
ADI,Amortization Cash Flow,439473000.0,440903000.0,453198000.0,501488000.0,
ADI,Amortization Of Intangibles,439473000.0,440903000.0,453198000.0,501488000.0,
ADI,Depreciation,88824000.0,84348000.0,82919000.0,86204000.0,
ADI,Net Income From Continuing Operations,302242000.0,462727000.0,498430000.0,877019000.0,
ADBE,Tax Effect Of Unusual Items,,-353520000.0,-3595132.743363,1200000.0,1100000.0
ADBE,Tax Rate For Calcs,,0.36,0.179757,0.2,0.22
ADBE,Normalized EBITDA,,2189000000.0,2078000000.0,1982000000.0,1891000000.0
ADBE,Total Unusual Items,,-982000000.0,-20000000.0,6000000.0,5000000.0
ADBE,Total Unusual Items Excluding Goodwill,,-982000000.0,-20000000.0,6000000.0,5000000.0
ADBE,Net Income From Continuing Operation Net Minority Interest,,620000000.0,1483000000.0,1403000000.0,1295000000.0
ADBE,Reconciled Depreciation,,212000000.0,222000000.0,218000000.0,220000000.0
ADBE,Reconciled Cost Of Revenue,,420000000.0,454000000.0,404000000.0,394000000.0
ADBE,EBITDA,,1207000000.0,2058000000.0,1988000000.0,1896000000.0
ADBE,EBIT,,995000000.0,1836000000.0,1770000000.0,1676000000.0
ADBE,Net Interest Income,,-27000000.0,241000000.0,-27000000.0,-26000000.0
ADBE,Interest Expense,,27000000.0,28000000.0,27000000.0,26000000.0
ADBE,Normalized Income,,1248480000.0,1499404867.256637,1398200000.0,1291100000.0
ADBE,Net Income From Continuing And Discontinued Operation,,620000000.0,1483000000.0,1403000000.0,1295000000.0
ADBE,Total Expenses,,3275000000.0,3305000000.0,3193000000.0,3192000000.0
ADBE,Total Operating Income As Reported,,907000000.0,1743000000.0,1697000000.0,1624000000.0
ADBE,Diluted Average Shares,,456000000.0,459000000.0,459000000.0,459000000.0
ADBE,Basic Average Shares,,453000000.0,455000000.0,456000000.0,458000000.0
ADBE,Diluted EPS,,1.36,3.23,3.05,2.82
ADBE,Basic EPS,,1.37,3.26,3.07,2.83
ADBE,Diluted NI Availto Com Stockholders,,620000000.0,1483000000.0,1403000000.0,1295000000.0
ADBE,Net Income Common Stockholders,,620000000.0,1483000000.0,1403000000.0,1295000000.0
ADBE,Net Income,,620000000.0,1483000000.0,1403000000.0,1295000000.0
ADBE,Net Income Including Noncontrolling Interests,,620000000.0,1483000000.0,1403000000.0,1295000000.0
ADBE,Net Income Continuous Operations,,620000000.0,1483000000.0,1403000000.0,1295000000.0
ADBE,Tax Provision,,348000000.0,325000000.0,340000000.0,355000000.0
ADBE,Pretax Income,,968000000.0,1808000000.0,1743000000.0,1650000000.0
ADBE,Other Income Expense,,-912000000.0,-176000000.0,73000000.0,52000000.0
ADBE,Other Non Operating Income Expenses,,70000000.0,-156000000.0,67000000.0,47000000.0
ADBE,Special Income Charges,,-1000000000.0,,,
ADBE,Restructuring And Mergern Acquisition,,1000000000.0,,,
ADBE,Gain On Sale Of Security,,18000000.0,-20000000.0,6000000.0,5000000.0
ADBE,Net Non Operating Interest Income Expense,,-27000000.0,241000000.0,-27000000.0,-26000000.0
ADBE,Interest Expense Non Operating,,27000000.0,28000000.0,27000000.0,26000000.0
ADBE,Operating Income,,1907000000.0,1743000000.0,1697000000.0,1624000000.0
ADBE,Operating Expense,,2685000000.0,2671000000.0,2613000000.0,2620000000.0
ADBE,Depreciation Amortization Depletion Income Statement,,42000000.0,42000000.0,42000000.0,42000000.0
ADBE,Depreciation And Amortization In Income Statement,,42000000.0,42000000.0,42000000.0,42000000.0
ADBE,Amortization,,42000000.0,42000000.0,42000000.0,42000000.0
ADBE,Amortization Of Intangibles Income Statement,,42000000.0,42000000.0,42000000.0,42000000.0
ADBE,Research And Development,,939000000.0,889000000.0,881000000.0,876000000.0
ADBE,Selling General And Administration,,1704000000.0,1740000000.0,1690000000.0,1702000000.0
ADBE,Selling And Marketing Expense,,1352000000.0,1368000000.0,1337000000.0,1345000000.0
ADBE,General And Administrative Expense,,352000000.0,372000000.0,353000000.0,357000000.0
ADBE,Other Gand A,,352000000.0,372000000.0,353000000.0,357000000.0
ADBE,Gross Profit,,4592000000.0,4414000000.0,4310000000.0,4244000000.0
ADBE,Cost Of Revenue,,590000000.0,634000000.0,580000000.0,572000000.0
ADBE,Total Revenue,,5182000000.0,5048000000.0,4890000000.0,4816000000.0
ADBE,Operating Revenue,,5182000000.0,5048000000.0,4890000000.0,4816000000.0
ADBE,Treasury Shares Number,,148000000.0,146000000.0,145000000.0,145000000.0
ADBE,Ordinary Shares Number,,453000000.0,455000000.0,456000000.0,456000000.0
ADBE,Share Issued,,601000000.0,601000000.0,601000000.0,601000000.0
ADBE,Net Debt,,,,,
ADBE,Total Debt,,4086000000.0,4080000000.0,4096000000.0,4113000000.0
ADBE,Tangible Book Value,,1646000000.0,2625000000.0,1809000000.0,784000000.0
ADBE,Invested Capital,,19095000000.0,20152000000.0,19409000000.0,18469000000.0
ADBE,Working Capital,,471000000.0,2833000000.0,2076000000.0,1255000000.0
ADBE,Net Tangible Assets,,1646000000.0,2625000000.0,1809000000.0,784000000.0
ADBE,Capital Lease Obligations,,451000000.0,446000000.0,463000000.0,482000000.0
ADBE,Common Stock Equity,,15460000000.0,16518000000.0,15776000000.0,14838000000.0
ADBE,Total Capitalization,,17598000000.0,20152000000.0,19409000000.0,18469000000.0
ADBE,Total Equity Gross Minority Interest,,15460000000.0,16518000000.0,15776000000.0,14838000000.0
ADBE,Stockholders Equity,,15460000000.0,16518000000.0,15776000000.0,14838000000.0
ADBE,Gains Losses Not Affecting Retained Earnings,,-277000000.0,-285000000.0,-285000000.0,-297000000.0
ADBE,Other Equity Adjustments,,-277000000.0,-285000000.0,-285000000.0,-297000000.0
ADBE,Treasury Stock,,30109000000.0,28129000000.0,27146000000.0,26191000000.0
ADBE,Retained Earnings,,33809000000.0,33346000000.0,32012000000.0,30609000000.0
ADBE,Additional Paid In Capital,,12037000000.0,11586000000.0,11195000000.0,10717000000.0
ADBE,Capital Stock,,0.0,0.0,0.0,0.0
ADBE,Common Stock,,0.0,0.0,0.0,0.0
ADBE,Preferred Stock,,0.0,0.0,0.0,0.0
ADBE,Total Liabilities Net Minority Interest,,13291000000.0,13261000000.0,13314000000.0,13000000000.0
ADBE,Total Non Current Liabilities Net Minority Interest,,3754000000.0,5010000000.0,4980000000.0,4981000000.0
ADBE,Other Non Current Liabilities,,435000000.0,376000000.0,352000000.0,347000000.0
ADBE,Tradeand Other Payables Non Current,,668000000.0,514000000.0,498000000.0,479000000.0
ADBE,Non Current Deferred Liabilities,,135000000.0,113000000.0,108000000.0,116000000.0
ADBE,Non Current Deferred Revenue,,135000000.0,113000000.0,108000000.0,116000000.0
ADBE,Non Current Deferred Taxes Liabilities,,,,,
ADBE,Long Term Debt And Capital Lease Obligation,,2516000000.0,4007000000.0,4022000000.0,4039000000.0
ADBE,Long Term Capital Lease Obligation,,378000000.0,373000000.0,389000000.0,408000000.0
ADBE,Long Term Debt,,2138000000.0,3634000000.0,3633000000.0,3631000000.0
ADBE,Current Liabilities,,9537000000.0,8251000000.0,8334000000.0,8019000000.0
ADBE,Other Current Liabilities,,,,8000000.0,
ADBE,Current Deferred Liabilities,,5975000000.0,5837000000.0,5375000000.0,5265000000.0
ADBE,Current Deferred Revenue,,5975000000.0,5837000000.0,5375000000.0,5265000000.0
ADBE,Current Debt And Capital Lease Obligation,,1570000000.0,73000000.0,74000000.0,74000000.0
ADBE,Current Capital Lease Obligation,,73000000.0,73000000.0,74000000.0,74000000.0
ADBE,Current Debt,,1497000000.0,,,
ADBE,Other Current Borrowings,,1497000000.0,,,
ADBE,Pensionand Other Post Retirement Benefit Plans Current,,592000000.0,535000000.0,486000000.0,667000000.0
ADBE,Current Provisions,,107000000.0,111000000.0,99000000.0,85000000.0
ADBE,Payables And Accrued Expenses,,1293000000.0,1695000000.0,2300000000.0,1928000000.0
ADBE,Current Accrued Expenses,,754000000.0,1174000000.0,1014000000.0,923000000.0
ADBE,Payables,,539000000.0,521000000.0,1286000000.0,1005000000.0
ADBE,Total Tax Payable,,239000000.0,207000000.0,972000000.0,659000000.0
ADBE,Income Tax Payable,,123000000.0,85000000.0,857000000.0,548000000.0
ADBE,Accounts Payable,,300000000.0,314000000.0,314000000.0,346000000.0
ADBE,Total Assets,,28751000000.0,29779000000.0,29090000000.0,27838000000.0
ADBE,Total Non Current Assets,,18743000000.0,18695000000.0,18680000000.0,18564000000.0
ADBE,Other Non Current Assets,,1265000000.0,1223000000.0,1239000000.0,1125000000.0
ADBE,Non Current Deferred Assets,,1310000000.0,1191000000.0,1065000000.0,964000000.0
ADBE,Non Current Deferred Taxes Assets,,1310000000.0,1191000000.0,1065000000.0,964000000.0
ADBE,Goodwill And Other Intangible Assets,,13814000000.0,13893000000.0,13967000000.0,14054000000.0
ADBE,Other Intangible Assets,,1011000000.0,1088000000.0,1167000000.0,1258000000.0
ADBE,Goodwill,,12803000000.0,12805000000.0,12800000000.0,12796000000.0
ADBE,Net PPE,,2354000000.0,2388000000.0,2409000000.0,2421000000.0
ADBE,Accumulated Depreciation,,,-1731000000.0,,
ADBE,Gross PPE,,2354000000.0,4119000000.0,2409000000.0,2421000000.0
ADBE,Leases,,,275000000.0,,
ADBE,Construction In Progress,,,2000000.0,,
ADBE,Other Properties,,2354000000.0,358000000.0,2409000000.0,2421000000.0
ADBE,Machinery Furniture Equipment,,,1661000000.0,,
ADBE,Buildings And Improvements,,,1660000000.0,,
ADBE,Land And Improvements,,,163000000.0,,
ADBE,Properties,,,0.0,,
ADBE,Current Assets,,10008000000.0,11084000000.0,10410000000.0,9274000000.0
ADBE,Other Current Assets,,1131000000.0,1018000000.0,1043000000.0,988000000.0
ADBE,Hedging Assets Current,,,,82000000.0,
ADBE,Prepaid Assets,,,,,
ADBE,Receivables,,2057000000.0,2224000000.0,1851000000.0,1685000000.0
ADBE,Accounts Receivable,,2057000000.0,2224000000.0,1851000000.0,1685000000.0
ADBE,Allowance For Doubtful Accounts Receivable,,-16000000.0,-16000000.0,-18000000.0,-17000000.0
ADBE,Gross Accounts Receivable,,2073000000.0,2240000000.0,1869000000.0,1702000000.0
ADBE,Cash Cash Equivalents And Short Term Investments,,6820000000.0,7842000000.0,7516000000.0,6601000000.0
ADBE,Other Short Term Investments,,566000000.0,701000000.0,915000000.0,1145000000.0
ADBE,Cash And Cash Equivalents,,6254000000.0,7141000000.0,6601000000.0,5456000000.0
ADBE,Cash Equivalents,,5642000000.0,6523000000.0,5972000000.0,4818000000.0
ADBE,Cash Financial,,612000000.0,618000000.0,629000000.0,638000000.0
ADBE,Free Cash Flow,,1137000000.0,1550000000.0,1782000000.0,2018000000.0
ADBE,Repurchase Of Capital Stock,,-2000000000.0,-1000000000.0,-1000000000.0,-1000000000.0
ADBE,Repayment Of Debt,,0.0,0.0,0.0,0.0
ADBE,Issuance Of Capital Stock,,97000000.0,0.0,244000000.0,1000000.0
ADBE,Capital Expenditure,,-37000000.0,-47000000.0,-91000000.0,-121000000.0
ADBE,Interest Paid Supplemental Data,,47000000.0,3000000.0,47000000.0,1000000.0
ADBE,Income Tax Paid Supplemental Data,,205000000.0,1264000000.0,155000000.0,221000000.0
ADBE,End Cash Position,,6254000000.0,7141000000.0,6601000000.0,5456000000.0
ADBE,Beginning Cash Position,,7141000000.0,6601000000.0,5456000000.0,4072000000.0
ADBE,Effect Of Exchange Rate Changes,,1000000.0,7000000.0,-2000000.0,3000000.0
ADBE,Changes In Cash,,-888000000.0,533000000.0,1147000000.0,1381000000.0
ADBE,Financing Cash Flow,,-2128000000.0,-1217000000.0,-871000000.0,-1080000000.0
ADBE,Cash Flow From Continuing Financing Activities,,-2128000000.0,-1217000000.0,-871000000.0,-1080000000.0
ADBE,Net Other Financing Charges,,-225000000.0,-217000000.0,-115000000.0,-81000000.0
ADBE,Net Common Stock Issuance,,-1903000000.0,-1000000000.0,-756000000.0,-999000000.0
ADBE,Common Stock Payments,,-2000000000.0,-1000000000.0,-1000000000.0,-1000000000.0
ADBE,Common Stock Issuance,,97000000.0,0.0,244000000.0,1000000.0
ADBE,Net Issuance Payments Of Debt,,0.0,0.0,0.0,0.0
ADBE,Net Long Term Debt Issuance,,0.0,0.0,0.0,0.0
ADBE,Long Term Debt Payments,,0.0,0.0,0.0,0.0
ADBE,Investing Cash Flow,,66000000.0,153000000.0,145000000.0,322000000.0
ADBE,Cash Flow From Continuing Investing Activities,,66000000.0,153000000.0,145000000.0,322000000.0
ADBE,Net Investment Purchase And Sale,,103000000.0,200000000.0,236000000.0,443000000.0
ADBE,Sale Of Investment,,141000000.0,219000000.0,236000000.0,447000000.0
ADBE,Purchase Of Investment,,-38000000.0,-19000000.0,0.0,-4000000.0
ADBE,Net Business Purchase And Sale,,,0.0,0.0,0.0
ADBE,Purchase Of Business,,,0.0,0.0,0.0
ADBE,Net PPE Purchase And Sale,,-37000000.0,-47000000.0,-91000000.0,-121000000.0
ADBE,Purchase Of PPE,,-37000000.0,-47000000.0,-91000000.0,-121000000.0
ADBE,Operating Cash Flow,,1174000000.0,1597000000.0,1873000000.0,2139000000.0
ADBE,Cash Flow From Continuing Operating Activities,,1174000000.0,1597000000.0,1873000000.0,2139000000.0
ADBE,Change In Working Capital,,1000000.0,-403000000.0,-98000000.0,298000000.0
ADBE,Change In Other Working Capital,,160000000.0,467000000.0,102000000.0,-96000000.0
ADBE,Change In Payables And Accrued Expense,,-152000000.0,-463000000.0,193000000.0,582000000.0
ADBE,Change In Accrued Expense,,-332000000.0,299000000.0,-117000000.0,287000000.0
ADBE,Change In Payable,,180000000.0,-762000000.0,310000000.0,295000000.0
ADBE,Change In Account Payable,,-12000000.0,-2000000.0,-18000000.0,26000000.0
ADBE,Change In Tax Payable,,192000000.0,-760000000.0,328000000.0,269000000.0
ADBE,Change In Income Tax Payable,,192000000.0,-760000000.0,328000000.0,269000000.0
ADBE,Change In Prepaid Assets,,-173000000.0,-31000000.0,-225000000.0,-304000000.0
ADBE,Change In Receivables,,166000000.0,-376000000.0,-168000000.0,116000000.0
ADBE,Changes In Account Receivables,,166000000.0,-376000000.0,-168000000.0,116000000.0
ADBE,Other Non Cash Items,,1000000.0,,,2000000.0
ADBE,Stock Based Compensation,,451000000.0,427000000.0,442000000.0,433000000.0
ADBE,Unrealized Gain Loss On Investment Securities,,-13000000.0,-3000000.0,-5000000.0,-5000000.0
ADBE,Deferred Tax,,-116000000.0,-150000000.0,-108000000.0,-119000000.0
ADBE,Deferred Income Tax,,-116000000.0,-150000000.0,-108000000.0,-119000000.0
ADBE,Depreciation Amortization Depletion,,212000000.0,222000000.0,218000000.0,220000000.0
ADBE,Depreciation And Amortization,,212000000.0,222000000.0,218000000.0,220000000.0
ADBE,Depreciation,,212000000.0,,218000000.0,220000000.0
ADBE,Operating Gains Losses,,18000000.0,18000000.0,18000000.0,15000000.0
ADBE,Gain Loss On Sale Of PPE,,18000000.0,18000000.0,18000000.0,15000000.0
ADBE,Net Income From Continuing Operations,,620000000.0,1483000000.0,1403000000.0,1295000000.0
CPRT,Tax Effect Of Unusual Items,,0.0,0.0,0.0,0.0
CPRT,Tax Rate For Calcs,,0.208,0.214,0.179156,0.204
CPRT,Normalized EBITDA,,425035000.0,438726000.0,434981000.0,456150000.0
CPRT,Net Income From Continuing Operation Net Minority Interest,,325635000.0,332527000.0,347785000.0,350431000.0
CPRT,Reconciled Depreciation,,45135000.0,43350000.0,44364000.0,37226000.0
CPRT,Reconciled Cost Of Revenue,,555997000.0,556397000.0,540013000.0,538401000.0
CPRT,EBITDA,,425035000.0,438726000.0,434981000.0,456150000.0
CPRT,EBIT,,379900000.0,395376000.0,390617000.0,418924000.0
CPRT,Net Interest Income,,33956000.0,32005000.0,29148000.0,17878000.0
CPRT,Interest Income,,,32005000.0,,
CPRT,Normalized Income,,325635000.0,332527000.0,347785000.0,350431000.0
CPRT,Net Income From Continuing And Discontinued Operation,,325635000.0,332527000.0,347785000.0,350431000.0
CPRT,Total Expenses,,640249000.0,625040000.0,606974000.0,602907000.0
CPRT,Total Operating Income As Reported,,379900000.0,395376000.0,390617000.0,418924000.0
CPRT,Diluted Average Shares,,974589000.0,971682000.0,970255000.0,967380000.0
CPRT,Basic Average Shares,,960525000.0,958127000.0,955773000.0,953574000.0
CPRT,Diluted EPS,,0.33,0.34,0.36,0.36
CPRT,Basic EPS,,0.34,0.35,0.36,0.365
CPRT,Diluted NI Availto Com Stockholders,,325635000.0,332527000.0,347785000.0,350431000.0
CPRT,Net Income Common Stockholders,,325635000.0,332527000.0,347785000.0,350431000.0
CPRT,Net Income,,325635000.0,332527000.0,347785000.0,350431000.0
CPRT,Minority Interests,,108000.0,-5000.0,,
CPRT,Net Income Including Noncontrolling Interests,,325527000.0,332532000.0,347785000.0,350431000.0
CPRT,Net Income Continuous Operations,,325527000.0,332532000.0,347785000.0,350431000.0
CPRT,Tax Provision,,85226000.0,90777000.0,75907000.0,89999000.0
CPRT,Pretax Income,,410753000.0,423309000.0,423692000.0,440430000.0
CPRT,Other Income Expense,,-3103000.0,-4072000.0,3927000.0,3628000.0
CPRT,Other Non Operating Income Expenses,,-3103000.0,-4072000.0,3927000.0,3628000.0
CPRT,Net Non Operating Interest Income Expense,,33956000.0,32005000.0,29148000.0,17878000.0
CPRT,Total Other Finance Cost,,-33956000.0,,-29148000.0,-17878000.0
CPRT,Interest Income Non Operating,,,32005000.0,,
CPRT,Operating Income,,379900000.0,395376000.0,390617000.0,418924000.0
CPRT,Operating Expense,,84252000.0,68643000.0,66961000.0,64506000.0
CPRT,Selling General And Administration,,84252000.0,68643000.0,66961000.0,64506000.0
CPRT,General And Administrative Expense,,84252000.0,68643000.0,66961000.0,64506000.0
CPRT,Other Gand A,,84252000.0,68643000.0,66961000.0,64506000.0
CPRT,Gross Profit,,464152000.0,464019000.0,457578000.0,483430000.0
CPRT,Cost Of Revenue,,555997000.0,556397000.0,540013000.0,538401000.0
CPRT,Total Revenue,,1020149000.0,1020416000.0,997591000.0,1021831000.0
CPRT,Operating Revenue,,1020149000.0,1020416000.0,997591000.0,1021831000.0
CPRT,Ordinary Shares Number,,961311496.0,960208274.0,957344162.0,954260050.0
CPRT,Share Issued,,961311496.0,960208274.0,957344162.0,954260050.0
CPRT,Total Debt,,115552000.0,132863000.0,120453000.0,129284000.0
CPRT,Tangible Book Value,,6192988000.0,5828659000.0,5530449000.0,5136106000.0
CPRT,Invested Capital,,6788053000.0,6420879000.0,5998343000.0,5614790000.0
CPRT,Working Capital,,3222463000.0,2960473000.0,2769835000.0,2494466000.0
CPRT,Net Tangible Assets,,6192988000.0,5828659000.0,5530449000.0,5136106000.0
CPRT,Capital Lease Obligations,,115099000.0,123401000.0,109550000.0,106916000.0
CPRT,Common Stock Equity,,6787600000.0,6411417000.0,5987440000.0,5592422000.0
CPRT,Total Capitalization,,6788053000.0,6420879000.0,5998343000.0,5614790000.0
CPRT,Total Equity Gross Minority Interest,,6812714000.0,6436639000.0,5987440000.0,5592422000.0
CPRT,Minority Interest,,25114000.0,25222000.0,,
CPRT,Stockholders Equity,,6787600000.0,6411417000.0,5987440000.0,5592422000.0
CPRT,Gains Losses Not Affecting Retained Earnings,,-145279000.0,-177359000.0,-141006000.0,-152459000.0
CPRT,Other Equity Adjustments,,-145279000.0,-177359000.0,-141006000.0,-152459000.0
CPRT,Retained Earnings,,5845438000.0,5521256000.0,5189440000.0,4843338000.0
CPRT,Additional Paid In Capital,,1087345000.0,1067424000.0,938910000.0,901495000.0
CPRT,Capital Stock,,96000.0,96000.0,96000.0,48000.0
CPRT,Common Stock,,96000.0,96000.0,96000.0,48000.0
CPRT,Preferred Stock,,0.0,0.0,0.0,0.0
CPRT,Total Liabilities Net Minority Interest,,785806000.0,897147000.0,750439000.0,757383000.0
CPRT,Total Non Current Liabilities Net Minority Interest,,259783000.0,272730000.0,257670000.0,250819000.0
CPRT,Tradeand Other Payables Non Current,,71314000.0,69982000.0,69193000.0,65745000.0
CPRT,Non Current Deferred Liabilities,,94140000.0,91821000.0,89492000.0,76690000.0
CPRT,Non Current Deferred Taxes Liabilities,,94140000.0,91821000.0,89492000.0,76690000.0
CPRT,Long Term Debt And Capital Lease Obligation,,94329000.0,110927000.0,98985000.0,108384000.0
CPRT,Long Term Capital Lease Obligation,,93876000.0,101465000.0,88082000.0,86016000.0
CPRT,Long Term Debt,,453000.0,9462000.0,10903000.0,22368000.0
CPRT,Current Liabilities,,526023000.0,624417000.0,492769000.0,506564000.0
CPRT,Current Deferred Liabilities,,26204000.0,27174000.0,164593000.0,25664000.0
CPRT,Current Deferred Revenue,,26204000.0,27174000.0,164593000.0,25664000.0
CPRT,Current Debt And Capital Lease Obligation,,21223000.0,21936000.0,21468000.0,20900000.0
CPRT,Current Capital Lease Obligation,,21223000.0,21936000.0,21468000.0,20900000.0
CPRT,Pensionand Other Post Retirement Benefit Plans Current,,,,50914000.0,
CPRT,Payables And Accrued Expenses,,478596000.0,575307000.0,255794000.0,460000000.0
CPRT,Current Accrued Expenses,,,,71916000.0,
CPRT,Payables,,478596000.0,575307000.0,183878000.0,460000000.0
CPRT,Total Tax Payable,,4740000.0,80106000.0,3862000.0,18534000.0
CPRT,Income Tax Payable,,4740000.0,80106000.0,4374000.0,18534000.0
CPRT,Accounts Payable,,473856000.0,495201000.0,180016000.0,441466000.0
CPRT,Total Assets,,7598520000.0,7333786000.0,6737879000.0,6349805000.0
CPRT,Total Non Current Assets,,3850034000.0,3748896000.0,3475275000.0,3348775000.0
CPRT,Other Non Current Assets,,99873000.0,100911000.0,65806000.0,76266000.0
CPRT,Goodwill And Other Intangible Assets,,594612000.0,582758000.0,456991000.0,456316000.0
CPRT,Other Intangible Assets,,84049000.0,81832000.0,62702000.0,49676000.0
CPRT,Goodwill,,510563000.0,500926000.0,394289000.0,406640000.0
CPRT,Net PPE,,3155549000.0,3065227000.0,2952478000.0,2816193000.0
CPRT,Accumulated Depreciation,,-1053889000.0,-1009620000.0,-978224000.0,-942814000.0
CPRT,Gross PPE,,4209438000.0,4074847000.0,3930702000.0,3759007000.0
CPRT,Other Properties,,112838000.0,121690000.0,108139000.0,105260000.0
CPRT,Machinery Furniture Equipment,,729322000.0,690975000.0,670742000.0,653764000.0
CPRT,Buildings And Improvements,,1413781000.0,1365786000.0,1339820000.0,1301730000.0
CPRT,Land And Improvements,,1953497000.0,1896396000.0,1812001000.0,1698253000.0
CPRT,Properties,,0.0,0.0,0.0,0.0
CPRT,Current Assets,,3748486000.0,3584890000.0,3262604000.0,3001030000.0
CPRT,Other Current Assets,,36310000.0,28145000.0,26310000.0,27862000.0
CPRT,Current Deferred Assets,,137907000.0,127512000.0,123725000.0,119724000.0
CPRT,Prepaid Assets,,,,,
CPRT,Inventory,,42812000.0,42631000.0,39973000.0,44999000.0
CPRT,Receivables,,863387000.0,756053000.0,708612000.0,694262000.0
CPRT,Receivables Adjustments Allowances,,-13644000.0,-9591000.0,-8640000.0,-8118000.0
CPRT,Other Receivables,,683517000.0,593729000.0,553595000.0,533792000.0
CPRT,Taxes Receivable,,17030000.0,418000.0,6574000.0,428000.0
CPRT,Accounts Receivable,,176484000.0,171497000.0,157083000.0,168160000.0
CPRT,Cash Cash Equivalents And Short Term Investments,,2668070000.0,2630549000.0,2363984000.0,2114183000.0
CPRT,Other Short Term Investments,,1411122000.0,48982000.0,1406589000.0,
CPRT,Cash And Cash Equivalents,,1256948000.0,2581567000.0,957395000.0,2114183000.0
CPRT,Cash Financial,,1256948000.0,,,
CPRT,Free Cash Flow,,38764000.0,212986000.0,188465000.0,415995000.0
CPRT,Repayment Of Debt,,-10826000.0,-5000.0,-33929000.0,-5000.0
CPRT,Issuance Of Debt,,,,23013000.0,
CPRT,Capital Expenditure,,-123029000.0,-162260000.0,-170112000.0,-89805000.0
CPRT,Interest Paid Supplemental Data,,1940000.0,96000.0,1028000.0,880000.0
CPRT,Income Tax Paid Supplemental Data,,179414000.0,9066000.0,86076000.0,73114000.0
CPRT,End Cash Position,,1256948000.0,2581567000.0,957395000.0,2114183000.0
CPRT,Beginning Cash Position,,2581567000.0,957395000.0,2114183000.0,1660952000.0
CPRT,Effect Of Exchange Rate Changes,,-2448000.0,6194000.0,32330000.0,-1865000.0
CPRT,Changes In Cash,,-1322171000.0,1617978000.0,-1189118000.0,455096000.0
CPRT,Financing Cash Flow,,-959000.0,7407000.0,15595000.0,35686000.0
CPRT,Cash Flow From Continuing Financing Activities,,-959000.0,7407000.0,15595000.0,35686000.0
CPRT,Net Other Financing Charges,,-1453000.0,-711000.0,-1683000.0,-2195000.0
CPRT,Proceeds From Stock Option Exercised,,11320000.0,8123000.0,28194000.0,16405000.0
CPRT,Net Issuance Payments Of Debt,,-10826000.0,-5000.0,-10916000.0,21476000.0
CPRT,Net Short Term Debt Issuance,,,,-10911000.0,21481000.0
CPRT,Short Term Debt Issuance,,,,23013000.0,
CPRT,Net Long Term Debt Issuance,,-6000.0,-5000.0,-5000.0,-5000.0
CPRT,Long Term Debt Payments,,-6000.0,-5000.0,-5000.0,-5000.0
CPRT,Investing Cash Flow,,-1483005000.0,1235325000.0,-1563290000.0,-86390000.0
CPRT,Cash Flow From Continuing Investing Activities,,-1483005000.0,1235325000.0,-1563290000.0,-86390000.0
CPRT,Net Investment Purchase And Sale,,-1361122000.0,1380000000.0,-1406588000.0,0.0
CPRT,Sale Of Investment,,50000000.0,1380000000.0,0.0,0.0
CPRT,Purchase Of Investment,,,,-1406588000.0,0.0
CPRT,Net Business Purchase And Sale,,1000.0,16661000.0,0.0,-751000.0
CPRT,Sale Of Business,,0.0,17662000.0,,
CPRT,Purchase Of Business,,1000.0,-1001000.0,0.0,-751000.0
CPRT,Net PPE Purchase And Sale,,-121884000.0,-161336000.0,-156702000.0,-85639000.0
CPRT,Sale Of PPE,,1145000.0,924000.0,13410000.0,4166000.0
CPRT,Purchase Of PPE,,-123029000.0,-162260000.0,-170112000.0,-89805000.0
CPRT,Operating Cash Flow,,161793000.0,375246000.0,358577000.0,505800000.0
CPRT,Cash Flow From Continuing Operating Activities,,161793000.0,375246000.0,358577000.0,505800000.0
CPRT,Change In Working Capital,,-219207000.0,-3200000.0,-55509000.0,107443000.0
CPRT,Change In Other Working Capital,,-615000.0,1467000.0,135000.0,1988000.0
CPRT,Change In Other Current Assets,,-10010000.0,-4377000.0,-3689000.0,13968000.0
CPRT,Change In Payables And Accrued Expense,,-105740000.0,114873000.0,-13169000.0,17811000.0
CPRT,Change In Payable,,-105740000.0,114873000.0,-13169000.0,17811000.0
CPRT,Change In Account Payable,,-31597000.0,38153000.0,-12304000.0,2695000.0
CPRT,Change In Tax Payable,,-74143000.0,76720000.0,-865000.0,15116000.0
CPRT,Change In Income Tax Payable,,-74143000.0,76720000.0,-865000.0,15116000.0
CPRT,Change In Prepaid Assets,,5503000.0,-40543000.0,-26119000.0,-4654000.0
CPRT,Change In Inventory,,675000.0,-3669000.0,11679000.0,6869000.0
CPRT,Change In Receivables,,-109020000.0,-70951000.0,-24346000.0,71461000.0
CPRT,Changes In Account Receivables,,-92422000.0,-77086000.0,-8109000.0,71461000.0
CPRT,Stock Based Compensation,,9359000.0,8317000.0,9269000.0,10081000.0
CPRT,Provisionand Write Offof Assets,,2653000.0,1049000.0,466000.0,-653000.0
CPRT,Deferred Tax,,-1115000.0,-988000.0,13182000.0,73000.0
CPRT,Deferred Income Tax,,-1115000.0,-988000.0,13182000.0,73000.0
CPRT,Depreciation Amortization Depletion,,45135000.0,43350000.0,44364000.0,37226000.0
CPRT,Depreciation And Amortization,,45135000.0,43350000.0,44364000.0,37226000.0
